iter	Logloss
608	0.01657668799
609	0.01657413542
610	0.01656016111
611	0.016536282
612	0.01652031839
613	0.01650011539
614	0.01649768949
615	0.01649478376
616	0.01646417081
617	0.0164476037
618	0.01643003523
619	0.01640868634
620	0.01640494615
621	0.01639477015
622	0.01638880074
623	0.01638200879
624	0.01637801528
625	0.01637320817
626	0.0163538456
627	0.01634800136
628	0.01632725
629	0.01632115096
630	0.0163070783
631	0.01627333164
632	0.01625909507
633	0.01623910069
634	0.01623385698
635	0.01622491628
636	0.01621113122
637	0.01619539559
638	0.01616927385
639	0.01614719927
640	0.01614500582
641	0.01612842977
642	0.01612647176
643	0.01612334847
644	0.01612178534
645	0.01611825675
646	0.01610991061
647	0.01610691249
648	0.01610133797
649	0.01609666049
650	0.01607364267
651	0.0160557732
652	0.01604469419
653	0.01604132503
654	0.01603560001
655	0.01603161693
656	0.01602873504
657	0.016024369
658	0.0160076037
659	0.01597616225
660	0.01597084999
661	0.01595835537
662	0.01592734009
663	0.0159067288
664	0.01589792371
665	0.01586703062
666	0.01584646851
667	0.01583519578
668	0.01581760347
669	0.01580923498
670	0.01580388844
671	0.01578802913
672	0.01578528583
673	0.01576886326
674	0.01576674581
675	0.01576278508
676	0.01575942636
677	0.01575615108
678	0.01574533284
679	0.01573145986
680	0.01571059376
681	0.0156904906
682	0.01568676084
683	0.01566879749
684	0.01566605866
685	0.01566020548
686	0.01565313935
687	0.0156310603
688	0.01561072618
689	0.01560334563
690	0.01558350623
691	0.01558103114
692	0.01557692438
693	0.01557532251
694	0.01556368619
695	0.01556137204
696	0.01554025114
697	0.01552217603
698	0.01549320072
699	0.01548942626
700	0.01547099203
701	0.01546857655
702	0.015467906
703	0.01546413302
704	0.01545448899
705	0.01542944014
706	0.0154153347
707	0.01541283131
708	0.01541070491
709	0.01538627297
710	0.0153727755
711	0.01536830068
712	0.01536588818
713	0.01535292268
714	0.01533220559
715	0.01533035636
716	0.01531966329
717	0.01531461626
718	0.01529922485
719	0.01529755592
720	0.01528567374
721	0.01527471244
722	0.01525955945
723	0.01524291337
724	0.01522009075
725	0.01521869004
726	0.01521520168
727	0.01520403922
728	0.01519888639
729	0.01519679427
730	0.0151898697
731	0.01518335789
732	0.01518129855
733	0.01516228914
734	0.01514740288
735	0.01514160931
736	0.01513802111
737	0.01511332691
738	0.01511171311
739	0.01509259641
740	0.01507756263
741	0.01506731957
742	0.01505055875
743	0.01503944397
744	0.01503433436
745	0.01502842605
746	0.01502759457
747	0.01502200663
748	0.01501280367
749	0.01500071883
750	0.01498169005
751	0.01496513784
752	0.01495887935
753	0.01494696438
754	0.0149451524
755	0.01492558718
756	0.01490769088
757	0.0148943305
758	0.01488048732
759	0.01487019956
760	0.01486746669
761	0.01486474872
762	0.01486302316
763	0.01485938132
764	0.01484809071
765	0.01484614015
766	0.01483385712
767	0.01483114511
768	0.01482175589
769	0.01480938792
770	0.01480098963
771	0.01478635669
772	0.01477180421
773	0.01475955248
774	0.01474310309
775	0.01474070251
776	0.01472086012
777	0.0147185564
778	0.0147152409
779	0.0146960482
780	0.01469225436
781	0.01467884779
782	0.01467572004
783	0.01467388719
784	0.01467095762
785	0.01466483623
786	0.01465165913
787	0.01464743167
788	0.01464216262
789	0.01464031935
790	0.01463905573
791	0.01462620795
792	0.01462365538
793	0.0146213159
794	0.01460532546
795	0.01460258514
796	0.01458931267
797	0.01458635777
798	0.01457616538
799	0.01457279623
800	0.0145531714
801	0.01454386413
802	0.0145231083
803	0.01451862603
804	0.01451738328
805	0.01451319158
806	0.01449330002
807	0.014490363
808	0.0144847542
809	0.014482072
810	0.01447775364
811	0.01446668357
812	0.01446457058
813	0.0144473806
814	0.01443829834
815	0.01442601085
816	0.01441495717
817	0.01439687014
818	0.01439446658
819	0.01438422948
820	0.0143762961
821	0.01437246203
822	0.01436469853
823	0.01436279714
824	0.01434900016
825	0.01433362365
826	0.01431910992
827	0.01430389881
828	0.01429719478
829	0.01429492384
830	0.01428186893
831	0.01426146328
832	0.01425944418
833	0.01425357312
834	0.0142431289
835	0.01424072385
836	0.01423301548
837	0.01422437429
838	0.01421443373
839	0.01421263218
840	0.0142094478
841	0.01419513226
842	0.01417943537
843	0.01416864246
844	0.01415629387
845	0.01414748728
846	0.0141314894
847	0.01411732882
848	0.01410609633
849	0.01410499513
850	0.01408787966
851	0.01407632232
852	0.01406098008
853	0.01404785663
854	0.01403641701
855	0.0140266031
856	0.01401954889
857	0.01399638355
858	0.01398865134
859	0.01398701072
860	0.01398332119
861	0.01395760477
862	0.01394799352
863	0.01394369006
864	0.0139356941
865	0.01393412501
866	0.01392150372
867	0.01390895247
868	0.01389904618
869	0.01389501393
870	0.01389264017
871	0.01388260573
872	0.01387544423
873	0.01386177242
874	0.01385013759
875	0.01383467913
876	0.01383319348
877	0.01382879615
878	0.013821356
879	0.01381165385
880	0.01379956305
881	0.01379858553
882	0.01379580945
883	0.01378310621
884	0.01378178149
885	0.01376698464
886	0.01376213878
887	0.01375480592
888	0.01374352574
889	0.01374186128
890	0.01373034418
891	0.01372268349
892	0.01372191012
893	0.01370771378
894	0.01369930804
895	0.01368351728
896	0.01368094236
897	0.0136736989
898	0.01366289258
899	0.01365750134
900	0.0136462763
901	0.01364568323
902	0.01364563257
903	0.01363552511
904	0.0136273101
905	0.01362632215
906	0.01362394094
907	0.01361370981
908	0.01360111982
909	0.01359409243
910	0.01358570606
911	0.01358382255
912	0.0135776341
913	0.01357529759
914	0.01356483847
915	0.01355756521
916	0.01355685294
917	0.01354985833
918	0.01353735328
919	0.01352766901
920	0.01351926029
921	0.01350935549
922	0.01350034773
923	0.01349105686
924	0.01348466873
925	0.01348367482
926	0.01347734928
927	0.01347615719
928	0.01346735209
929	0.01345381737
930	0.01343937367
931	0.01343340278
932	0.01341451854
933	0.0134043932
934	0.01339592338
935	0.0133951351
936	0.01338100433
937	0.0133757934
938	0.01337155104
939	0.01337155551
940	0.01335858405
941	0.013356933
942	0.01334824711
943	0.01333380044
944	0.01333301961
945	0.01332825571
946	0.01331888735
947	0.01331635118
948	0.01330477148
949	0.01328984201
950	0.01327768415
951	0.01327711344
952	0.01326499879
953	0.01325765848
954	0.01325286925
955	0.01324982792
956	0.01324062198
957	0.01323208511
958	0.01321919262
959	0.01321000755
960	0.01320153177
961	0.01319822967
962	0.01319763213
963	0.01318411231
964	0.01317742169
965	0.01317523867
966	0.01316691935
967	0.01315589994
968	0.01315110773
969	0.01313488781
970	0.01313424855
971	0.0131327033
972	0.01312606037
973	0.01311353594
974	0.01310973614
975	0.01309903562
976	0.01309372336
977	0.01308791935
978	0.01308565438
979	0.01308396012
980	0.01306690723
981	0.01306599081
982	0.01305751354
983	0.01303811371
984	0.0130243361
985	0.01302244663
986	0.01301856339
987	0.01301779449
988	0.01300608218
989	0.01299630851
990	0.01298542321
991	0.01297924519
992	0.01296910346
993	0.01296805292
994	0.01295885444
995	0.01294762492
996	0.01294708401
997	0.012943165
998	0.01293473989
999	0.01292850971
